,Country,Language,Year,Value
6727,Estonia,Finnish,2000,1611
6728,Estonia,Latvian,2000,540
6729,Estonia,Lithuanian,2000,522
6730,Estonia,Russian,2000,184263
6731,Estonia,Tatar,2000,528
6732,Estonia,Ukrainian,2000,5853
6733,Estonia,Other,2000,3649
6734,Estonia,Unknown,2000,4889
6735,Estonia,Total,2000,738201
6736,Estonia,Belorussian,2000,3033
6737,Estonia,Estonian,2000,493741
6738,Estonia,Finnish,2000,2943
6739,Estonia,Latvian,2000,702
6740,Estonia,Lithuanian,2000,625
6741,Estonia,Russian,2000,222492
6742,Estonia,Tatar,2000,701
6743,Estonia,Ukrainian,2000,6070
6744,Estonia,Other,2000,3594
6745,Estonia,Unknown,2000,4300
6746,Ethiopia,Total,2007,73750932
6747,Ethiopia,Affarigna,2007,1281284
6748,Ethiopia,Agew/Awingigna,2007,488507
6749,Ethiopia,Agew/Kamyrgna,2007,213355
6750,Ethiopia,Alabigna,2007,226604
6751,Ethiopia,Amharigna,2007,21634396
6752,Ethiopia,Anywakgna,2007,90579
6753,Ethiopia,Arigna,2007,285473
6754,Ethiopia,Argobigna,2007,43682
6755,Ethiopia,Arboriegna,2007,7211
6756,Ethiopia,Basketigna,2007,92586
6757,Ethiopia,Bodigna,2007,5770
6758,Ethiopia,Benchigna,2007,347636
6759,Ethiopia,Burijgna,2007,46419
6760,Ethiopia,Charrigna,2007,13100
6761,Ethiopia,Dasenechgna,2007,47986
6762,Ethiopia,Dimegna,2007,574
6763,Ethiopia,Dizigna,2007,33927
6764,Ethiopia,Dorzigna,2007,30098
6765,Ethiopia,English,2007,1867
6766,Ethiopia,Fadashigna,2007,4484
6767,Ethiopia,Gamogna,2007,1070626
6768,Ethiopia,Gedeogina,2007,974609
6769,Ethiopia,Gegatogna,2007,1421
6770,Ethiopia,Gidoligna,2007,49927
6771,Ethiopia,Goffigna,2007,358887
6772,Ethiopia,Guagugna,2007,3282
6773,Ethiopia,Gumzigna,2007,179348
6774,Ethiopia,Guragigna,2007,1481836
6775,Ethiopia,Hadiyigna,2007,1253894
6776,Ethiopia,Hararigna,2007,25810
6777,Ethiopia,Hammerigna,2007,47531
6778,Ethiopia,Kebinigna,2007,51333
6779,Ethiopia,Keffigna,2007,834918
6780,Ethiopia,Kembatigna,2007,614807
6781,Ethiopia,Kechamigna,2007,2829
6782,Ethiopia,Kewamigna,2007,319
6783,Ethiopia,Kontigna,2007,81578
6784,Ethiopia,Konsogna,2007,242059
6785,Ethiopia,Komigna,2007,8534
6786,Ethiopia,Koyrigna,2007,2473
6787,Ethiopia,Kulogna,2007,1478
6788,Ethiopia,Maliegna,2007,94746
6789,Ethiopia,Marekogna,2007,58788
6790,Ethiopia,Meenigna,2007,145333
6791,Ethiopia,Mesengogna,2007,6443
6792,Ethiopia,Merigna,2007,8159
6793,Ethiopia,Mosiyagna,2007,9552
6794,Ethiopia,Mursygna,2007,7386
6795,Ethiopia,Naogna,2007,7188
6796,Ethiopia,Nuwerigna,2007,153407
6797,Ethiopia,Nyangatomigna,2007,24303
6798,Ethiopia,Oromigna,2007,24930424
6799,Ethiopia,Oydigna,2007,36946
6800,Ethiopia,Other Foreign Languages,2007,20102
6801,Ethiopia,Shegna,2007,492
6802,Ethiopia,Shekegna,2007,38911
6803,Ethiopia,Shinashigna,2007,37459
6804,Ethiopia,Shitagna,2007,880818
6805,Ethiopia,Sidamigna,2007,2981471
6806,Ethiopia,Somaligna,2007,4609274
6807,Ethiopia,Tigrigna,2007,4324933
6808,Ethiopia,Timbarogna,2007,97806
6809,Ethiopia,Tsamaigna,2007,18048
6810,Ethiopia,Wetawitgna,2007,1627955
6811,Ethiopia,Yemsagna,2007,92177
6812,Ethiopia,Zeysigna,2007,18512
6813,Ethiopia,Kunamigna,2007,7428
6814,Ethiopia,Other Ethiopian,2007,1329834
6815,Ethiopia,Total,2007,37217130
6816,Ethiopia,Affarigna,2007,717668
6817,Ethiopia,Agew/Awingigna,2007,243785
6818,Ethiopia,Agew/Kamyrgna,2007,107340
6819,Ethiopia,Alabigna,2007,115541
6820,Ethiopia,Amharigna,2007,10789811
6821,Ethiopia,Anywakgna,2007,42943
6822,Ethiopia,Arigna,2007,141230
6823,Ethiopia,Argobigna,2007,22530
6824,Ethiopia,Arboriegna,2007,3611
6825,Ethiopia,Basketigna,2007,45993
6826,Ethiopia,Bodigna,2007,2865
6827,Ethiopia,Benchigna,2007,169105
6828,Ethiopia,Burijgna,2007,22678
6829,Ethiopia,Charrigna,2007,6549
6830,Ethiopia,Dasenechgna,2007,24522
6831,Ethiopia,Dimegna,2007,330
6832,Ethiopia,Dizigna,2007,16277
6833,Ethiopia,Dorzigna,2007,15330
6834,Ethiopia,English,2007,971
6835,Ethiopia,Fadashigna,2007,2230
6836,Ethiopia,Gamogna,2007,535442
6837,Ethiopia,Gedeogina,2007,486509
6838,Ethiopia,Gegatogna,2007,711
6839,Ethiopia,Gidoligna,2007,24424
6840,Ethiopia,Goffigna,2007,178845
6841,Ethiopia,Guagugna,2007,1662
6842,Ethiopia,Gumzigna,2007,90822
6843,Ethiopia,Guragigna,2007,729940
6844,Ethiopia,Hadiyigna,2007,627633
6845,Ethiopia,Hararigna,2007,12466
6846,Ethiopia,Hammerigna,2007,23756
6847,Ethiopia,Kebinigna,2007,25786
6848,Ethiopia,Keffigna,2007,410151
6849,Ethiopia,Kembatigna,2007,309087
6850,Ethiopia,Kechamigna,2007,1430
6851,Ethiopia,Kewamigna,2007,168
6852,Ethiopia,Kontigna,2007,39970
6853,Ethiopia,Konsogna,2007,118933
6854,Ethiopia,Komigna,2007,4306
6855,Ethiopia,Koyrigna,2007,1521
6856,Ethiopia,Kulogna,2007,752
6857,Ethiopia,Maliegna,2007,48405
6858,Ethiopia,Marekogna,2007,30312
6859,Ethiopia,Meenigna,2007,72117
6860,Ethiopia,Mesengogna,2007,3463
6861,Ethiopia,Merigna,2007,4283
6862,Ethiopia,Mosiyagna,2007,5004
6863,Ethiopia,Mursygna,2007,3691
6864,Ethiopia,Naogna,2007,3652
6865,Ethiopia,Nuwerigna,2007,81789
6866,Ethiopia,Nyangatomigna,2007,12177
6867,Ethiopia,Oromigna,2007,12534476
6868,Ethiopia,Oydigna,2007,18599
6869,Ethiopia,Other Foreign Languages,2007,11823
6870,Ethiopia,Shegna,2007,287
6871,Ethiopia,Shekegna,2007,19290
6872,Ethiopia,Shinashigna,2007,18938
6873,Ethiopia,Shitagna,2007,436190
6874,Ethiopia,Sidamigna,2007,1508292
6875,Ethiopia,Somaligna,2007,2557822
6876,Ethiopia,Tigrigna,2007,2131414
6877,Ethiopia,Timbarogna,2007,47702
6878,Ethiopia,Tsamaigna,2007,8979
6879,Ethiopia,Wetawitgna,2007,809957
6880,Ethiopia,Yemsagna,2007,45882
6881,Ethiopia,Zeysigna,2007,9381
6882,Ethiopia,Kunamigna,2007,3713
6883,Ethiopia,Other Ethiopian,2007,673869
6884,Ethiopia,Total,2007,36533802
6885,Ethiopia,Affarigna,2007,563616
6886,Ethiopia,Agew/Awingigna,2007,244722
6887,Ethiopia,Agew/Kamyrgna,2007,106015
6888,Ethiopia,Alabigna,2007,111063
6889,Ethiopia,Amharigna,2007,10844585
6890,Ethiopia,Anywakgna,2007,47636
6891,Ethiopia,Arigna,2007,144243
6892,Ethiopia,Argobigna,2007,21152
6893,Ethiopia,Arboriegna,2007,3600
6894,Ethiopia,Basketigna,2007,46593
6895,Ethiopia,Bodigna,2007,2905
6896,Ethiopia,Benchigna,2007,178531
6897,Ethiopia,Burijgna,2007,23741
6898,Ethiopia,Charrigna,2007,6551
6899,Ethiopia,Dasenechgna,2007,23464
6900,Ethiopia,Dimegna,2007,244
6901,Ethiopia,Dizigna,2007,17650
6902,Ethiopia,Dorzigna,2007,14768
6903,Ethiopia,English,2007,896
6904,Ethiopia,Fadashigna,2007,2254
6905,Ethiopia,Gamogna,2007,535184
6906,Ethiopia,Gedeogina,2007,488100
6907,Ethiopia,Gegatogna,2007,710
6908,Ethiopia,Gidoligna,2007,25503
6909,Ethiopia,Goffigna,2007,180042
6910,Ethiopia,Guagugna,2007,1620
6911,Ethiopia,Gumzigna,2007,88526
6912,Ethiopia,Guragigna,2007,751896
6913,Ethiopia,Hadiyigna,2007,626261
6914,Ethiopia,Hararigna,2007,13344
6915,Ethiopia,Hammerigna,2007,23775
6916,Ethiopia,Kebinigna,2007,25547
6917,Ethiopia,Keffigna,2007,424767
6918,Ethiopia,Kembatigna,2007,305720
6919,Ethiopia,Kechamigna,2007,1399
6920,Ethiopia,Kewamigna,2007,151
6921,Ethiopia,Kontigna,2007,41608
6922,Ethiopia,Konsogna,2007,123126
6923,Ethiopia,Komigna,2007,4228
6924,Ethiopia,Koyrigna,2007,952
6925,Ethiopia,Kulogna,2007,726
6926,Ethiopia,Maliegna,2007,46341
6927,Ethiopia,Marekogna,2007,28476
6928,Ethiopia,Meenigna,2007,73216
6929,Ethiopia,Mesengogna,2007,2980
6930,Ethiopia,Merigna,2007,3876
6931,Ethiopia,Mosiyagna,2007,4548
6932,Ethiopia,Mursygna,2007,3695
6933,Ethiopia,Naogna,2007,3536
6934,Ethiopia,Nuwerigna,2007,71618
6935,Ethiopia,Nyangatomigna,2007,12126
6936,Ethiopia,Oromigna,2007,12395948
6937,Ethiopia,Oydigna,2007,18347
6938,Ethiopia,Other Foreign Languages,2007,8279
6939,Ethiopia,Shegna,2007,205
6940,Ethiopia,Shekegna,2007,19621
6941,Ethiopia,Shinashigna,2007,18521
6942,Ethiopia,Shitagna,2007,444628
6943,Ethiopia,Sidamigna,2007,1473179
6944,Ethiopia,Somaligna,2007,2051452
6945,Ethiopia,Tigrigna,2007,2193519
6946,Ethiopia,Timbarogna,2007,50104
6947,Ethiopia,Tsamaigna,2007,9069
6948,Ethiopia,Wetawitgna,2007,817998
6949,Ethiopia,Yemsagna,2007,46295
6950,Ethiopia,Zeysigna,2007,9131
6951,Ethiopia,Kunamigna,2007,3715
6952,Ethiopia,Other Ethiopian,2007,655965
6953,Ethiopia,Total,2007,11862821
6954,Ethiopia,Affarigna,2007,101233
6955,Ethiopia,Agew/Awingigna,2007,44712
6956,Ethiopia,Agew/Kamyrgna,2007,19593
6957,Ethiopia,Alabigna,2007,12318
6958,Ethiopia,Amharigna,2007,5707362
6959,Ethiopia,Anywakgna,2007,28022
6960,Ethiopia,Arigna,2007,14206
6961,Ethiopia,Argobigna,2007,10593
6962,Ethiopia,Arboriegna,2007,722
6963,Ethiopia,Basketigna,2007,5622
6964,Ethiopia,Bodigna,2007,485
6965,Ethiopia,Benchigna,2007,22777
6966,Ethiopia,Burijgna,2007,7845
6967,Ethiopia,Charrigna,2007,279
6968,Ethiopia,Dasenechgna,2007,1247
6969,Ethiopia,Dimegna,2007,252
6970,Ethiopia,Dizigna,2007,4182
6971,Ethiopia,Dorzigna,2007,6550
6972,Ethiopia,English,2007,1387
6973,Ethiopia,Fadashigna,2007,292
6974,Ethiopia,Gamogna,2007,105869
6975,Ethiopia,Gedeogina,2007,49498
6976,Ethiopia,Gegatogna,2007,460
6977,Ethiopia,Gidoligna,2007,3672
6978,Ethiopia,Goffigna,2007,34312
6979,Ethiopia,Guagugna,2007,1901
6980,Ethiopia,Gumzigna,2007,11190
6981,Ethiopia,Guragigna,2007,421024
6982,Ethiopia,Hadiyigna,2007,125399
6983,Ethiopia,Hararigna,2007,22382
6984,Ethiopia,Hammerigna,2007,755
6985,Ethiopia,Kebinigna,2007,3565
6986,Ethiopia,Keffigna,2007,69390
6987,Ethiopia,Kembatigna,2007,101267
6988,Ethiopia,Kechamigna,2007,417
6989,Ethiopia,Kewamigna,2007,73
6990,Ethiopia,Kontigna,2007,7933
6991,Ethiopia,Konsogna,2007,6536
6992,Ethiopia,Komigna,2007,574
6993,Ethiopia,Koyrigna,2007,1493
6994,Ethiopia,Kulogna,2007,92
6995,Ethiopia,Maliegna,2007,5272
6996,Ethiopia,Marekogna,2007,5747
6997,Ethiopia,Meenigna,2007,4905
6998,Ethiopia,Mesengogna,2007,3318
6999,Ethiopia,Merigna,2007,1728
7000,Ethiopia,Mosiyagna,2007,2170
7001,Ethiopia,Mursygna,2007,268
7002,Ethiopia,Naogna,2007,1000
7003,Ethiopia,Nuwerigna,2007,28591
7004,Ethiopia,Nyangatomigna,2007,1293
7005,Ethiopia,Oromigna,2007,2548461
7006,Ethiopia,Oydigna,2007,2298
7007,Ethiopia,Other Foreign Languages,2007,8281
7008,Ethiopia,Shegna,2007,420
7009,Ethiopia,Shekegna,2007,2863
7010,Ethiopia,Shinashigna,2007,7017
7011,Ethiopia,Shitagna,2007,130611
7012,Ethiopia,Sidamigna,2007,141251
7013,Ethiopia,Somaligna,2007,679660
7014,Ethiopia,Tigrigna,2007,954696
7015,Ethiopia,Timbarogna,2007,8318
7016,Ethiopia,Tsamaigna,2007,266
7017,Ethiopia,Wetawitgna,2007,239535
7018,Ethiopia,Yemsagna,2007,11742
7019,Ethiopia,Zeysigna,2007,1235
7020,Ethiopia,Kunamigna,2007,1416
7021,Ethiopia,Other Ethiopian,2007,112978
7022,Ethiopia,Total,2007,5895916
7023,Ethiopia,Affarigna,2007,56045
7024,Ethiopia,Agew/Awingigna,2007,22799
7025,Ethiopia,Agew/Kamyrgna,2007,9383
7026,Ethiopia,Alabigna,2007,6518
7027,Ethiopia,Amharigna,2007,2729662
7028,Ethiopia,Anywakgna,2007,13402
7029,Ethiopia,Arigna,2007,7665
7030,Ethiopia,Argobigna,2007,5384
7031,Ethiopia,Arboriegna,2007,368
7032,Ethiopia,Basketigna,2007,2852
7033,Ethiopia,Bodigna,2007,264
7034,Ethiopia,Benchigna,2007,11652
7035,Ethiopia,Burijgna,2007,3914
7036,Ethiopia,Charrigna,2007,156
7037,Ethiopia,Dasenechgna,2007,677
7038,Ethiopia,Dimegna,2007,150
7039,Ethiopia,Dizigna,2007,2093
7040,Ethiopia,Dorzigna,2007,3355
7041,Ethiopia,English,2007,718
7042,Ethiopia,Fadashigna,2007,156
7043,Ethiopia,Gamogna,2007,58329
7044,Ethiopia,Gedeogina,2007,26402
7045,Ethiopia,Gegatogna,2007,228
7046,Ethiopia,Gidoligna,2007,2021
7047,Ethiopia,Goffigna,2007,17339
7048,Ethiopia,Guagugna,2007,987
7049,Ethiopia,Gumzigna,2007,6088
7050,Ethiopia,Guragigna,2007,221536
7051,Ethiopia,Hadiyigna,2007,66867
7052,Ethiopia,Hararigna,2007,10828
7053,Ethiopia,Hammerigna,2007,432
7054,Ethiopia,Kebinigna,2007,1914
7055,Ethiopia,Keffigna,2007,33789
7056,Ethiopia,Kembatigna,2007,52667
7057,Ethiopia,Kechamigna,2007,259
7058,Ethiopia,Kewamigna,2007,47
7059,Ethiopia,Kontigna,2007,3890
7060,Ethiopia,Konsogna,2007,3918
7061,Ethiopia,Komigna,2007,315
7062,Ethiopia,Koyrigna,2007,1027
7063,Ethiopia,Kulogna,2007,63
7064,Ethiopia,Maliegna,2007,2979
7065,Ethiopia,Marekogna,2007,3377
7066,Ethiopia,Meenigna,2007,2597
7067,Ethiopia,Mesengogna,2007,1762
7068,Ethiopia,Merigna,2007,980
7069,Ethiopia,Mosiyagna,2007,1306
7070,Ethiopia,Mursygna,2007,149
7071,Ethiopia,Naogna,2007,525
7072,Ethiopia,Nuwerigna,2007,15233
7073,Ethiopia,Nyangatomigna,2007,681
7074,Ethiopia,Oromigna,2007,1295002
7075,Ethiopia,Oydigna,2007,1175
7076,Ethiopia,Other Foreign Languages,2007,4583
7077,Ethiopia,Shegna,2007,248
7078,Ethiopia,Shekegna,2007,1496
7079,Ethiopia,Shinashigna,2007,3599
7080,Ethiopia,Shitagna,2007,74231
7081,Ethiopia,Sidamigna,2007,78307
7082,Ethiopia,Somaligna,2007,370494
7083,Ethiopia,Tigrigna,2007,454851
7084,Ethiopia,Timbarogna,2007,4373
7085,Ethiopia,Tsamaigna,2007,158
7086,Ethiopia,Wetawitgna,2007,124535
7087,Ethiopia,Yemsagna,2007,5332
7088,Ethiopia,Zeysigna,2007,644
7089,Ethiopia,Kunamigna,2007,703
7090,Ethiopia,Other Ethiopian,2007,60437
7091,Ethiopia,Total,2007,5966905
7092,Ethiopia,Affarigna,2007,45188
7093,Ethiopia,Agew/Awingigna,2007,21913
7094,Ethiopia,Agew/Kamyrgna,2007,10210
7095,Ethiopia,Alabigna,2007,5800
7096,Ethiopia,Amharigna,2007,2977700
7097,Ethiopia,Anywakgna,2007,14620
7098,Ethiopia,Arigna,2007,6541
7099,Ethiopia,Argobigna,2007,5209
7100,Ethiopia,Arboriegna,2007,354
7101,Ethiopia,Basketigna,2007,2770
7102,Ethiopia,Bodigna,2007,221
7103,Ethiopia,Benchigna,2007,11125
7104,Ethiopia,Burijgna,2007,3931
7105,Ethiopia,Charrigna,2007,123
7106,Ethiopia,Dasenechgna,2007,570
7107,Ethiopia,Dimegna,2007,102
7108,Ethiopia,Dizigna,2007,2089
7109,Ethiopia,Dorzigna,2007,3195
7110,Ethiopia,English,2007,669
7111,Ethiopia,Fadashigna,2007,136
7112,Ethiopia,Gamogna,2007,47540
7113,Ethiopia,Gedeogina,2007,23096
7114,Ethiopia,Gegatogna,2007,232
7115,Ethiopia,Gidoligna,2007,1651
7116,Ethiopia,Goffigna,2007,16973
7117,Ethiopia,Guagugna,2007,914
7118,Ethiopia,Gumzigna,2007,5102
7119,Ethiopia,Guragigna,2007,199488
7120,Ethiopia,Hadiyigna,2007,58532
7121,Ethiopia,Hararigna,2007,11554
7122,Ethiopia,Hammerigna,2007,323
7123,Ethiopia,Kebinigna,2007,1651
7124,Ethiopia,Keffigna,2007,35601
7125,Ethiopia,Kembatigna,2007,48600
7126,Ethiopia,Kechamigna,2007,158
7127,Ethiopia,Kewamigna,2007,26
7128,Ethiopia,Kontigna,2007,4043
7129,Ethiopia,Konsogna,2007,2618
7130,Ethiopia,Komigna,2007,259
7131,Ethiopia,Koyrigna,2007,466
7132,Ethiopia,Kulogna,2007,29
7133,Ethiopia,Maliegna,2007,2293
7134,Ethiopia,Marekogna,2007,2370
7135,Ethiopia,Meenigna,2007,2308
7136,Ethiopia,Mesengogna,2007,1556
7137,Ethiopia,Merigna,2007,748
7138,Ethiopia,Mosiyagna,2007,864
7139,Ethiopia,Mursygna,2007,119
7140,Ethiopia,Naogna,2007,475
7141,Ethiopia,Nuwerigna,2007,13358
7142,Ethiopia,Nyangatomigna,2007,612
7143,Ethiopia,Oromigna,2007,1253459
7144,Ethiopia,Oydigna,2007,1123
7145,Ethiopia,Other Foreign Languages,2007,3698
7146,Ethiopia,Shegna,2007,172
7147,Ethiopia,Shekegna,2007,1367
7148,Ethiopia,Shinashigna,2007,3418
7149,Ethiopia,Shitagna,2007,56380
7150,Ethiopia,Sidamigna,2007,62944
7151,Ethiopia,Somaligna,2007,309166
7152,Ethiopia,Tigrigna,2007,499845
7153,Ethiopia,Timbarogna,2007,3945
7154,Ethiopia,Tsamaigna,2007,108
7155,Ethiopia,Wetawitgna,2007,115000
7156,Ethiopia,Yemsagna,2007,6410
7157,Ethiopia,Zeysigna,2007,591
7158,Ethiopia,Kunamigna,2007,713
7159,Ethiopia,Other Ethiopian,2007,52541
7160,Ethiopia,Total,2007,61888111
7161,Ethiopia,Affarigna,2007,1180051
7162,Ethiopia,Agew/Awingigna,2007,443795
7163,Ethiopia,Agew/Kamyrgna,2007,193762
7164,Ethiopia,Alabigna,2007,214286
7165,Ethiopia,Amharigna,2007,15927034
7166,Ethiopia,Anywakgna,2007,62557
7167,Ethiopia,Arigna,2007,271267
7168,Ethiopia,Argobigna,2007,33089
7169,Ethiopia,Arboriegna,2007,6489
7170,Ethiopia,Basketigna,2007,86964
7171,Ethiopia,Bodigna,2007,5285
7172,Ethiopia,Benchigna,2007,324859
7173,Ethiopia,Burijgna,2007,38574
7174,Ethiopia,Charrigna,2007,12821
7175,Ethiopia,Dasenechgna,2007,46739
7176,Ethiopia,Dimegna,2007,322
7177,Ethiopia,Dizigna,2007,29745
7178,Ethiopia,Dorzigna,2007,23548
7179,Ethiopia,English,2007,480
7180,Ethiopia,Fadashigna,2007,4192
7181,Ethiopia,Gamogna,2007,964757
7182,Ethiopia,Gedeogina,2007,925111
7183,Ethiopia,Gegatogna,2007,961
7184,Ethiopia,Gidoligna,2007,46255
7185,Ethiopia,Goffigna,2007,324575
7186,Ethiopia,Guagugna,2007,1381
7187,Ethiopia,Gumzigna,2007,168158
7188,Ethiopia,Guragigna,2007,1060812
7189,Ethiopia,Hadiyigna,2007,1128495
7190,Ethiopia,Hararigna,2007,3428
7191,Ethiopia,Hammerigna,2007,46776
7192,Ethiopia,Kebinigna,2007,47768
7193,Ethiopia,Keffigna,2007,765528
7194,Ethiopia,Kembatigna,2007,513540
7195,Ethiopia,Kechamigna,2007,2412
7196,Ethiopia,Kewamigna,2007,246
7197,Ethiopia,Kontigna,2007,73645
7198,Ethiopia,Konsogna,2007,235523
7199,Ethiopia,Komigna,2007,7960
7200,Ethiopia,Koyrigna,2007,980
7201,Ethiopia,Kulogna,2007,1386
7202,Ethiopia,Maliegna,2007,89474
7203,Ethiopia,Marekogna,2007,53041
7204,Ethiopia,Meenigna,2007,140428
7205,Ethiopia,Mesengogna,2007,3125
7206,Ethiopia,Merigna,2007,6431
7207,Ethiopia,Mosiyagna,2007,7382
7208,Ethiopia,Mursygna,2007,7118
7209,Ethiopia,Naogna,2007,6188
7210,Ethiopia,Nuwerigna,2007,124816
7211,Ethiopia,Nyangatomigna,2007,23010
7212,Ethiopia,Oromigna,2007,22381963
7213,Ethiopia,Oydigna,2007,34648
7214,Ethiopia,Other Foreign Languages,2007,11821
7215,Ethiopia,Shegna,2007,72
7216,Ethiopia,Shekegna,2007,36048
7217,Ethiopia,Shinashigna,2007,30442
7218,Ethiopia,Shitagna,2007,750207
7219,Ethiopia,Sidamigna,2007,2840220
7220,Ethiopia,Somaligna,2007,3929614
7221,Ethiopia,Tigrigna,2007,3370237
7222,Ethiopia,Timbarogna,2007,89488
7223,Ethiopia,Tsamaigna,2007,17782
7224,Ethiopia,Wetawitgna,2007,1388420
7225,Ethiopia,Yemsagna,2007,80435
7226,Ethiopia,Zeysigna,2007,17277
7227,Ethiopia,Kunamigna,2007,6012
7228,Ethiopia,Other Ethiopian,2007,1216856
7229,Ethiopia,Total,2007,31321214
7230,Ethiopia,Affarigna,2007,661623
7231,Ethiopia,Agew/Awingigna,2007,220986
7232,Ethiopia,Agew/Kamyrgna,2007,97957
7233,Ethiopia,Alabigna,2007,109023
7234,Ethiopia,Amharigna,2007,8060149
7235,Ethiopia,Anywakgna,2007,29541
7236,Ethiopia,Arigna,2007,133565
7237,Ethiopia,Argobigna,2007,17146
7238,Ethiopia,Arboriegna,2007,3243
7239,Ethiopia,Basketigna,2007,43141
7240,Ethiopia,Bodigna,2007,2601
7241,Ethiopia,Benchigna,2007,157453
7242,Ethiopia,Burijgna,2007,18764
7243,Ethiopia,Charrigna,2007,6393
7244,Ethiopia,Dasenechgna,2007,23845
7245,Ethiopia,Dimegna,2007,180
7246,Ethiopia,Dizigna,2007,14184
7247,Ethiopia,Dorzigna,2007,11975
7248,Ethiopia,English,2007,253
7249,Ethiopia,Fadashigna,2007,2074
7250,Ethiopia,Gamogna,2007,477113
7251,Ethiopia,Gedeogina,2007,460107
7252,Ethiopia,Gegatogna,2007,483
7253,Ethiopia,Gidoligna,2007,22403
7254,Ethiopia,Goffigna,2007,161506
7255,Ethiopia,Guagugna,2007,675
7256,Ethiopia,Gumzigna,2007,84734
7257,Ethiopia,Guragigna,2007,508404
7258,Ethiopia,Hadiyigna,2007,560766
7259,Ethiopia,Hararigna,2007,1638
7260,Ethiopia,Hammerigna,2007,23324
7261,Ethiopia,Kebinigna,2007,23872
7262,Ethiopia,Keffigna,2007,376362
7263,Ethiopia,Kembatigna,2007,256420
7264,Ethiopia,Kechamigna,2007,1171
7265,Ethiopia,Kewamigna,2007,121
7266,Ethiopia,Kontigna,2007,36080
7267,Ethiopia,Konsogna,2007,115015
7268,Ethiopia,Komigna,2007,3991
7269,Ethiopia,Koyrigna,2007,494
7270,Ethiopia,Kulogna,2007,689
7271,Ethiopia,Maliegna,2007,45426
7272,Ethiopia,Marekogna,2007,26935
7273,Ethiopia,Meenigna,2007,69520
7274,Ethiopia,Mesengogna,2007,1701
7275,Ethiopia,Merigna,2007,3303
7276,Ethiopia,Mosiyagna,2007,3698
7277,Ethiopia,Mursygna,2007,3542
7278,Ethiopia,Naogna,2007,3127
7279,Ethiopia,Nuwerigna,2007,66556
7280,Ethiopia,Nyangatomigna,2007,11496
7281,Ethiopia,Oromigna,2007,11239474
7282,Ethiopia,Oydigna,2007,17424
7283,Ethiopia,Other Foreign Languages,2007,7240
7284,Ethiopia,Shegna,2007,39
7285,Ethiopia,Shekegna,2007,17794
7286,Ethiopia,Shinashigna,2007,15339
7287,Ethiopia,Shitagna,2007,361959
7288,Ethiopia,Sidamigna,2007,1429985
7289,Ethiopia,Somaligna,2007,2187328
7290,Ethiopia,Tigrigna,2007,1676563
7291,Ethiopia,Timbarogna,2007,43329
7292,Ethiopia,Tsamaigna,2007,8821
7293,Ethiopia,Wetawitgna,2007,685422
7294,Ethiopia,Yemsagna,2007,40550
7295,Ethiopia,Zeysigna,2007,8737
7296,Ethiopia,Kunamigna,2007,3010
7297,Ethiopia,Other Ethiopian,2007,613432
7298,Ethiopia,Total,2007,30566897
7299,Ethiopia,Affarigna,2007,518428
7300,Ethiopia,Agew/Awingigna,2007,222809
7301,Ethiopia,Agew/Kamyrgna,2007,95805
7302,Ethiopia,Alabigna,2007,105263
7303,Ethiopia,Amharigna,2007,7866885
7304,Ethiopia,Anywakgna,2007,33016
7305,Ethiopia,Arigna,2007,137702
7306,Ethiopia,Argobigna,2007,15943
7307,Ethiopia,Arboriegna,2007,3246
7308,Ethiopia,Basketigna,2007,43823
7309,Ethiopia,Bodigna,2007,2684
7310,Ethiopia,Benchigna,2007,167406
7311,Ethiopia,Burijgna,2007,19810
7312,Ethiopia,Charrigna,2007,6428
7313,Ethiopia,Dasenechgna,2007,22894
7314,Ethiopia,Dimegna,2007,142
7315,Ethiopia,Dizigna,2007,15561
7316,Ethiopia,Dorzigna,2007,11573
7317,Ethiopia,English,2007,227
7318,Ethiopia,Fadashigna,2007,2118
7319,Ethiopia,Gamogna,2007,487644
7320,Ethiopia,Gedeogina,2007,465004
7321,Ethiopia,Gegatogna,2007,478
7322,Ethiopia,Gidoligna,2007,23852
7323,Ethiopia,Goffigna,2007,163069
7324,Ethiopia,Guagugna,2007,706
7325,Ethiopia,Gumzigna,2007,83424
7326,Ethiopia,Guragigna,2007,552408
7327,Ethiopia,Hadiyigna,2007,567729
7328,Ethiopia,Hararigna,2007,1790
7329,Ethiopia,Hammerigna,2007,23452
7330,Ethiopia,Kebinigna,2007,23896
7331,Ethiopia,Keffigna,2007,389166
7332,Ethiopia,Kembatigna,2007,257120
7333,Ethiopia,Kechamigna,2007,1241
7334,Ethiopia,Kewamigna,2007,125
7335,Ethiopia,Kontigna,2007,37565
7336,Ethiopia,Konsogna,2007,120508
7337,Ethiopia,Komigna,2007,3969
7338,Ethiopia,Koyrigna,2007,486
7339,Ethiopia,Kulogna,2007,697
7340,Ethiopia,Maliegna,2007,44048
7341,Ethiopia,Marekogna,2007,26106
7342,Ethiopia,Meenigna,2007,70908
7343,Ethiopia,Mesengogna,2007,1424
7344,Ethiopia,Merigna,2007,3128
7345,Ethiopia,Mosiyagna,2007,3684
7346,Ethiopia,Mursygna,2007,3576
7347,Ethiopia,Naogna,2007,3061
7348,Ethiopia,Nuwerigna,2007,58260
7349,Ethiopia,Nyangatomigna,2007,11514
7350,Ethiopia,Oromigna,2007,11142489
